episode,episode_reward,nb_steps,duration,loss,mae,mean_q,mean_eps,ale.lives,reward_min,reward_max,reward_smooth,loss_smooth,q_smooth,eps_smooth
45,7.0,6947,,,,,,1.959183673469388,0.0,1.0,,,,
46,5.0,7068,,,,,,1.7355371900826446,0.0,1.0,,,,
47,14.0,7249,,,,,,1.850828729281768,0.0,1.0,,,,
48,10.0,7385,,,,,,1.919117647058824,0.0,1.0,,,,
49,14.0,7653,,,,,,1.8582089552238803,0.0,1.0,,,,
50,12.0,7884,,,,,,1.6493506493506491,0.0,1.0,,,,
51,12.0,8047,,,,,,2.460122699386503,0.0,1.0,,,,
52,11.0,8246,,,,,,2.28643216080402,0.0,1.0,,,,
53,18.0,8580,,,,,,1.9491017964071855,0.0,1.0,,,,
54,8.0,8717,,,,,,1.8686131386861315,0.0,1.0,,,,
55,3.0,8843,,,,,,2.333333333333333,0.0,1.0,,,,
56,9.0,9057,,,,,,1.7990654205607477,0.0,1.0,,,,
57,21.0,9324,,,,,,1.749063670411985,0.0,1.0,,,,
58,20.0,9652,,,,,,2.2042682926829267,0.0,1.0,,,,
59,7.0,9755,,,,,,2.1067961165048543,0.0,1.0,,,,
60,16.0,9992,,,,,,2.5780590717299576,0.0,1.0,,,,
61,7.0,10140,,,,,,2.195945945945946,0.0,1.0,,,,
62,5.0,10275,,,,,,2.022222222222222,0.0,1.0,,,,
63,4.0,10401,,,,,,1.8492063492063493,0.0,1.0,,,,
64,5.0,10493,,,,,,2.065217391304348,0.0,1.0,,,,
65,9.0,10658,,,,,,2.145454545454545,0.0,1.0,,,,
66,3.0,10756,,,,,,2.295918367346939,0.0,1.0,,,,
67,7.0,10932,,,,,,2.159090909090909,0.0,1.0,,,,
68,6.0,11031,,,,,,2.242424242424242,0.0,1.0,,,,
69,21.0,11358,,,,,,1.6758409785932722,0.0,1.0,,,,
70,17.0,11545,,,,,,1.7272727272727273,0.0,1.0,,,,
71,12.0,11788,,,,,,1.4609053497942386,0.0,1.0,,,,
72,11.0,11976,,,,,,1.946808510638298,0.0,1.0,,,,
73,13.0,12198,,,,,,1.882882882882883,0.0,1.0,,,,
74,4.0,12332,,,,,,1.985074626865672,0.0,1.0,,,,
75,8.0,12473,,,,,,1.6453900709219855,0.0,1.0,,,,
76,6.0,12600,,,,,,2.062992125984252,0.0,1.0,,,,
77,5.0,12698,,,,,,2.163265306122449,0.0,1.0,,,,
78,5.0,12789,,,,,,2.010989010989011,0.0,1.0,,,,
79,15.0,13043,,,,,,1.6653543307086611,0.0,1.0,,,,
80,5.0,13134,,,,,,2.197802197802198,0.0,1.0,,,,
81,4.0,13222,,,,,,2.159090909090909,0.0,1.0,,,,
82,5.0,13346,,,,,,1.991935483870968,0.0,1.0,,,,
83,16.0,13577,,,,,,1.744588744588745,0.0,1.0,,,,
84,9.0,13738,,,,,,1.6149068322981366,0.0,1.0,,,,
85,14.0,13959,,,,,,2.3076923076923075,0.0,1.0,,,,
86,7.0,14091,,,,,,2.242424242424242,0.0,1.0,,,,
87,11.0,14390,,,,,,1.983277591973244,0.0,1.0,,,,
88,21.0,14633,,,,,,1.7818930041152263,0.0,1.0,,,,
89,19.0,14899,,,,,,1.7067669172932332,0.0,1.0,,,,
90,8.0,15033,,,,,,2.1791044776119404,0.0,1.0,,,,
91,6.0,15181,,,,,,2.256756756756757,0.0,1.0,,,,
92,8.0,15339,,,,,,2.29746835443038,0.0,1.0,,,,
93,7.0,15470,,,,,,1.7251908396946565,0.0,1.0,,,,
94,19.0,15748,,,,,,2.068345323741007,0.0,1.0,,,,
95,17.0,16000,,,,,,2.0992063492063493,0.0,1.0,,,,
96,15.0,16188,,,,,,2.1595744680851063,0.0,1.0,,,,
97,7.0,16287,,,,,,2.2626262626262625,0.0,1.0,,,,
98,23.0,16555,,,,,,1.9701492537313432,0.0,1.0,,,,
99,8.0,16690,,,,,,2.103703703703704,0.0,1.0,,,,
100,14.0,16874,,,,,,1.7771739130434785,0.0,1.0,9.34,,,
101,8.0,17008,,,,,,1.7388059701492538,0.0,1.0,9.36,,,
102,6.0,17099,,,,,,2.142857142857143,0.0,1.0,9.34,,,
103,19.0,17368,,,,,,2.0185873605947955,0.0,1.0,9.43,,,
104,6.0,17539,,,,,,1.8538011695906436,0.0,1.0,9.46,,,
105,6.0,17664,,,,,,2.08,0.0,1.0,9.48,,,
106,19.0,17944,,,,,,1.7607142857142857,0.0,1.0,9.57,,,
107,5.0,18041,,,,,,2.206185567010309,0.0,1.0,9.56,,,
108,16.0,18313,,,,,,1.9852941176470589,0.0,1.0,9.69,,,
109,14.0,18493,,,,,,1.7666666666666666,0.0,1.0,9.7,,,
110,14.0,18782,,,,,,2.162629757785467,0.0,1.0,9.82,,,
111,13.0,18968,,,,,,1.7526881720430108,0.0,1.0,9.92,,,
112,8.0,19122,,,,,,2.0844155844155843,0.0,1.0,9.97,,,
113,6.0,19251,,,,,,1.992248062015504,0.0,1.0,9.99,,,
114,7.0,19382,,,,,,1.9923664122137408,0.0,1.0,9.97,,,
115,26.0,19740,,,,,,1.88268156424581,0.0,1.0,10.17,,,
116,15.0,19980,,,,,,1.8458333333333332,0.0,1.0,10.2,,,
117,6.0,20116,,,,,,2.022058823529412,0.0,1.0,10.14,,,
118,5.0,20242,,,,,,1.761904761904762,0.0,1.0,10.14,,,
119,7.0,20427,,,,,,1.8432432432432435,0.0,1.0,10.08,,,
120,12.0,20621,,,,,,2.3350515463917527,0.0,1.0,10.16,,,
121,13.0,20806,,,,,,2.5243243243243243,0.0,1.0,10.14,,,
122,5.0,20894,,,,,,2.011363636363636,0.0,1.0,10.19,,,
123,7.0,21025,,,,,,1.862595419847328,0.0,1.0,10.11,,,
124,5.0,21109,,,,,,2.2261904761904763,0.0,1.0,10.06,,,
125,10.0,21274,,,,,,1.9393939393939397,0.0,1.0,10.08,,,
126,13.0,21445,,,,,,1.8187134502923976,0.0,1.0,10.1,,,
127,12.0,21641,,,,,,2.2346938775510203,0.0,1.0,10.16,,,
128,18.0,21898,,,,,,2.284046692607004,0.0,1.0,10.29,,,
129,4.0,21985,,,,,,2.0919540229885056,0.0,1.0,10.28,,,
130,10.0,22146,,,,,,1.881987577639752,0.0,1.0,10.35,,,
131,6.0,22313,,,,,,2.0239520958083834,0.0,1.0,10.31,,,
132,5.0,22465,,,,,,1.9078947368421053,0.0,1.0,10.28,,,
133,5.0,22613,,,,,,2.2364864864864864,0.0,1.0,10.21,,,
134,9.0,22751,,,,,,2.3115942028985508,0.0,1.0,10.28,,,
135,10.0,22958,,,,,,2.256038647342995,0.0,1.0,10.25,,,
136,3.0,23051,,,,,,2.043010752688172,0.0,1.0,10.26,,,
137,7.0,23179,,,,,,2.1875,0.0,1.0,10.3,,,
138,10.0,23355,,,,,,2.073863636363636,0.0,1.0,10.25,,,
139,11.0,23548,,,,,,2.3678756476683938,0.0,1.0,10.24,,,
140,10.0,23720,,,,,,1.505813953488372,0.0,1.0,10.3,,,
141,7.0,23865,,,,,,2.3655172413793104,0.0,1.0,10.25,,,
142,16.0,24142,,,,,,1.935018050541516,0.0,1.0,10.32,,,
143,11.0,24319,,,,,,2.3220338983050848,0.0,1.0,10.34,,,
144,10.0,24471,,,,,,2.0526315789473686,0.0,1.0,10.28,,,
145,6.0,24588,,,,,,1.94017094017094,0.0,1.0,10.27,,,
146,6.0,24714,,,,,,2.111111111111111,0.0,1.0,10.28,,,
147,4.0,24809,,,,,,2.1894736842105265,0.0,1.0,10.18,,,
148,17.0,25024,,,,,,2.2837209302325583,0.0,1.0,10.25,,,
149,8.0,25150,,,,,,2.0873015873015874,0.0,1.0,10.19,,,
150,20.0,25382,,,,,,1.8017241379310345,0.0,1.0,10.27,,,
151,10.0,25549,,,,,,2.089820359281437,0.0,1.0,10.25,,,
152,17.0,25819,,,,,,2.359259259259259,0.0,1.0,10.31,,,
153,7.0,26012,,,,,,1.7305699481865284,0.0,1.0,10.2,,,
154,5.0,26142,,,,,,1.7384615384615385,0.0,1.0,10.17,,,
155,9.0,26346,,,,,,1.82843137254902,0.0,1.0,10.23,,,
156,11.0,26495,,,,,,1.9395973154362416,0.0,1.0,10.25,,,
157,5.0,26603,,,,,,2.1666666666666665,0.0,1.0,10.09,,,
158,18.0,26833,,,,,,1.9608695652173915,0.0,1.0,10.07,,,
159,23.0,27163,,,,,,2.051515151515152,0.0,1.0,10.23,,,
160,10.0,27329,,,,,,2.427710843373494,0.0,1.0,10.17,,,
161,3.0,27439,,,,,,2.272727272727273,0.0,1.0,10.13,,,
162,12.0,27628,,,,,,1.9735449735449733,0.0,1.0,10.2,,,
163,4.0,27750,,,,,,2.122950819672131,0.0,1.0,10.2,,,
164,4.0,27884,,,,,,1.8656716417910448,0.0,1.0,10.19,,,
165,9.0,28029,,,,,,1.896551724137931,0.0,1.0,10.19,,,
166,6.0,28196,,,,,,1.8323353293413172,0.0,1.0,10.22,,,
167,8.0,28365,,,,,,1.727810650887574,0.0,1.0,10.23,,,
168,7.0,28506,,,,,,1.9432624113475176,0.0,1.0,10.24,,,
169,4.0,28627,,,,,,2.041322314049587,0.0,1.0,10.07,,,
170,7.0,28792,,,,,,2.096969696969697,0.0,1.0,9.97,,,
171,10.0,28954,,,,,,2.246913580246914,0.0,1.0,9.95,,,
172,12.0,29166,,,,,,1.6933962264150944,0.0,1.0,9.96,,,
173,8.0,29331,,,,,,1.987878787878788,0.0,1.0,9.91,,,
174,5.0,29487,,,,,,2.1346153846153846,0.0,1.0,9.92,,,
175,8.0,29661,,,,,,2.0977011494252875,0.0,1.0,9.92,,,
176,6.0,29785,,,,,,2.274193548387097,0.0,1.0,9.92,,,
177,15.0,30109,,,,,,1.904320987654321,0.0,1.0,10.02,,,
178,13.0,30310,,,,,,1.756218905472637,0.0,1.0,10.1,,,
179,6.0,30463,,,,,,2.156862745098039,0.0,1.0,10.01,,,
180,14.0,30757,,,,,,1.7959183673469388,0.0,1.0,10.1,,,
181,11.0,30924,,,,,,1.844311377245509,0.0,1.0,10.17,,,
182,24.0,31210,,,,,,1.8461538461538465,0.0,1.0,10.36,,,
183,9.0,31371,,,,,,1.8509316770186333,0.0,1.0,10.29,,,
184,9.0,31537,,,,,,2.0843373493975905,0.0,1.0,10.29,,,
185,4.0,31682,,,,,,1.8827586206896552,0.0,1.0,10.19,,,
186,3.0,31800,,,,,,2.0084745762711864,0.0,1.0,10.15,,,
187,7.0,31927,,,,,,1.9921259842519683,0.0,1.0,10.11,,,
188,5.0,32077,,,,,,1.8333333333333333,0.0,1.0,9.95,,,
189,14.0,32354,,,,,,1.6028880866425992,0.0,1.0,9.9,,,
190,7.0,32528,,,,,,2.206896551724138,0.0,1.0,9.89,,,
191,8.0,32667,,,,,,2.25179856115108,0.0,1.0,9.91,,,
192,11.0,32841,,,,,,1.7528735632183907,0.0,1.0,9.94,,,
193,4.0,32965,,,,,,2.088709677419355,0.0,1.0,9.91,,,
194,13.0,33146,,,,,,1.7679558011049723,0.0,1.0,9.85,,,
195,16.0,33386,,,,,,2.120833333333333,0.0,1.0,9.84,,,
196,12.0,33574,,,,,,1.5106382978723405,0.0,1.0,9.81,,,
197,15.0,33739,,,,,,1.8363636363636364,0.0,1.0,9.89,,,
198,9.0,33848,,,,,,2.027522935779817,0.0,1.0,9.75,,,
199,6.0,33957,,,,,,1.8623853211009171,0.0,1.0,9.73,,,
200,23.0,34294,,,,,,2.083086053412463,0.0,1.0,9.82,,,
201,15.0,34509,,,,,,1.818604651162791,0.0,1.0,9.89,,,
202,11.0,34678,,,,,,2.0532544378698225,0.0,1.0,9.94,,,
203,5.0,34778,,,,,,2.03,0.0,1.0,9.8,,,
204,12.0,34940,,,,,,2.08641975308642,0.0,1.0,9.86,,,
205,13.0,35209,,,,,,1.62453531598513,0.0,1.0,9.93,,,
206,2.0,35323,,,,,,2.192982456140351,0.0,1.0,9.76,,,
207,5.0,35458,,,,,,2.2888888888888888,0.0,1.0,9.76,,,
208,6.0,35583,,,,,,2.096,0.0,1.0,9.66,,,
209,12.0,35745,,,,,,1.7839506172839503,0.0,1.0,9.64,,,
210,12.0,36021,,,,,,2.2427536231884058,0.0,1.0,9.62,,,
211,9.0,36194,,,,,,1.739884393063584,0.0,1.0,9.58,,,
212,13.0,36380,,,,,,1.6451612903225807,0.0,1.0,9.63,,,
213,6.0,36541,,,,,,1.8571428571428568,0.0,1.0,9.63,,,
214,4.0,36632,,,,,,2.10989010989011,0.0,1.0,9.6,,,
215,5.0,36784,,,,,,1.9078947368421053,0.0,1.0,9.39,,,
216,5.0,36884,,,,,,2.3,0.0,1.0,9.29,,,
217,6.0,37017,,,,,,1.947368421052632,0.0,1.0,9.29,,,
218,3.0,37111,,,,,,2.234042553191489,0.0,1.0,9.27,,,
219,18.0,37350,,,,,,2.707112970711297,0.0,1.0,9.38,,,
220,5.0,37513,,,,,,2.0306748466257667,0.0,1.0,9.31,,,
221,5.0,37604,,,,,,2.021978021978022,0.0,1.0,9.23,,,
222,13.0,37839,,,,,,2.557446808510638,0.0,1.0,9.31,,,
223,7.0,37991,,,,,,2.1578947368421053,0.0,1.0,9.31,,,
224,8.0,38153,,,,,,2.3271604938271606,0.0,1.0,9.34,,,
225,19.0,38431,,,,,,1.7949640287769784,0.0,1.0,9.43,,,
226,12.0,38643,,,,,,2.3443396226415096,0.0,1.0,9.42,,,
227,6.0,38776,,,,,,2.473684210526316,0.0,1.0,9.36,,,
228,14.0,38982,,,,,,1.9029126213592236,0.0,1.0,9.32,,,
229,7.0,39124,,,,,,1.880281690140845,0.0,1.0,9.35,,,
230,3.0,39234,,,,,,1.9272727272727272,0.0,1.0,9.28,,,
231,2.0,39337,,,,,,1.9029126213592236,0.0,1.0,9.24,,,
232,7.0,39479,,,,,,2.3028169014084505,0.0,1.0,9.26,,,
233,9.0,39652,,,,,,2.5028901734104045,0.0,1.0,9.3,,,
234,9.0,39813,,,,,,1.8571428571428568,0.0,1.0,9.3,,,
235,11.0,40011,,,,,,1.6262626262626263,0.0,1.0,9.31,,,
236,9.0,40173,,,,,,2.08641975308642,0.0,1.0,9.37,,,
237,19.0,40423,,,,,,2.236,0.0,1.0,9.49,,,
238,7.0,40582,,,,,,2.1446540880503147,0.0,1.0,9.46,,,
239,4.0,40706,,,,,,2.0080645161290325,0.0,1.0,9.39,,,
240,5.0,40812,,,,,,2.141509433962264,0.0,1.0,9.34,,,
241,4.0,40912,,,,,,2.26,0.0,1.0,9.31,,,
242,5.0,41007,,,,,,2.263157894736842,0.0,1.0,9.2,,,
243,14.0,41244,,,,,,1.9324894514767927,0.0,1.0,9.23,,,
244,3.0,41344,,,,,,2.26,0.0,1.0,9.16,,,
245,12.0,41619,,,,,,2.36,0.0,1.0,9.22,,,
246,23.0,41926,,,,,,1.5504885993485342,0.0,1.0,9.39,,,
247,17.0,42165,,,,,,1.99581589958159,0.0,1.0,9.52,,,
248,7.0,42382,,,,,,2.488479262672811,0.0,1.0,9.42,,,
249,18.0,42719,,,,,,2.6112759643916914,0.0,1.0,9.52,,,
250,12.0,42930,,,,,,1.6113744075829384,0.0,1.0,9.44,,,
251,3.0,43050,,,,,,2.083333333333333,0.0,1.0,9.37,,,
252,6.0,43169,,,,,,2.0840336134453783,0.0,1.0,9.26,,,
253,6.0,43311,,,,,,2.4859154929577465,0.0,1.0,9.25,,,
254,5.0,43450,,,,,,2.1079136690647484,0.0,1.0,9.25,,,
255,6.0,43597,,,,,,2.163265306122449,0.0,1.0,9.22,,,
256,7.0,43761,,,,,,1.7804878048780488,0.0,1.0,9.18,,,
257,12.0,43913,,,,,,1.8026315789473684,0.0,1.0,9.25,,,
258,8.0,44071,,,,,,2.1012658227848102,0.0,1.0,9.15,,,
259,3.0,44193,,,,,,1.7950819672131149,0.0,1.0,8.95,,,
260,12.0,44398,,,,,,1.8195121951219515,0.0,1.0,8.97,,,
261,3.0,44531,,,,,,2.2030075187969924,0.0,1.0,8.97,,,
262,12.0,44696,,,,,,1.818181818181818,0.0,1.0,8.97,,,
263,16.0,44935,,,,,,2.297071129707113,0.0,1.0,9.09,,,
264,6.0,45065,,,,,,2.0307692307692307,0.0,1.0,9.11,,,
265,11.0,45212,,,,,,2.183673469387755,0.0,1.0,9.13,,,
266,9.0,45414,,,,,,2.0594059405940595,0.0,1.0,9.16,,,
267,10.0,45552,,,,,,2.0217391304347827,0.0,1.0,9.18,,,
268,7.0,45761,,,,,,1.8564593301435408,0.0,1.0,9.18,,,
269,2.0,45869,,,,,,2.314814814814815,0.0,1.0,9.16,,,
270,8.0,46023,,,,,,1.7987012987012987,0.0,1.0,9.17,,,
271,11.0,46174,,,,,,1.8344370860927155,0.0,1.0,9.18,,,
272,15.0,46417,,,,,,1.786008230452675,0.0,1.0,9.21,,,
273,12.0,46608,,,,,,1.9947643979057592,0.0,1.0,9.25,,,
274,9.0,46771,,,,,,2.067484662576687,0.0,1.0,9.29,,,
275,4.0,46923,,,,,,2.1578947368421053,0.0,1.0,9.25,,,
276,6.0,47073,,,,,,1.94,0.0,1.0,9.25,,,
277,9.0,47234,,,,,,2.130434782608696,0.0,1.0,9.19,,,
278,6.0,47333,,,,,,2.202020202020202,0.0,1.0,9.12,,,
279,5.0,47456,,,,,,1.853658536585366,0.0,1.0,9.11,,,
280,7.0,47600,,,,,,1.8958333333333333,0.0,1.0,9.04,,,
281,8.0,47745,,,,,,2.1586206896551725,0.0,1.0,9.01,,,
282,11.0,47927,,,,,,2.230769230769231,0.0,1.0,8.88,,,
283,12.0,48136,,,,,,2.272727272727273,0.0,1.0,8.91,,,
284,10.0,48375,,,,,,2.384937238493724,0.0,1.0,8.92,,,
285,5.0,48529,,,,,,1.8311688311688312,0.0,1.0,8.93,,,
286,4.0,48626,,,,,,2.237113402061856,0.0,1.0,8.94,,,
287,4.0,48729,,,,,,2.2815533980582523,0.0,1.0,8.91,,,
288,12.0,48964,,,,,,1.6297872340425532,0.0,1.0,8.98,,,
289,9.0,49123,,,,,,2.188679245283019,0.0,1.0,8.93,,,
290,9.0,49290,,,,,,2.131736526946108,0.0,1.0,8.95,,,
291,10.0,49486,,,,,,1.7551020408163265,0.0,1.0,8.97,,,
292,11.0,49829,,,,,,1.702623906705539,0.0,1.0,8.97,,,
293,3.0,49922,,,,,,2.032258064516129,0.0,1.0,8.96,,,
294,4.0,50016,,0.5672576,1.3754417,2.47533,0.9699952,2.095744680851064,0.0,1.0,8.87,,,
295,7.0,50191,,0.12938319,0.44134176,0.68739945,0.9699388000000002,2.1885714285714286,0.0,1.0,8.78,,,
296,5.0,50366,,0.03833971,0.16917413,0.2739553,0.9698332,2.011428571428572,0.0,1.0,8.71,,,
297,9.0,50505,,0.030915154,0.12165831,0.20619892,0.9697384,2.323741007194245,0.0,1.0,8.65,,,
298,27.0,50813,,0.025305295,0.100390114,0.17116557,0.969604,1.8831168831168832,0.0,1.0,8.83,,,
299,13.0,51012,,0.024330726,0.091040544,0.15862693,0.9694528,2.0050251256281406,0.0,1.0,8.9,,,
300,17.0,51249,,0.025350783,0.10823952,0.20263478,0.969322,1.9324894514767927,0.0,1.0,8.84,,,
301,15.0,51485,,0.027304394,0.10741373,0.19608761,0.9691792,2.0084745762711864,0.0,1.0,8.84,,,
302,12.0,51666,,0.025909545,0.10396953,0.18583336,0.9690543999999998,1.9613259668508287,0.0,1.0,8.85,,,
303,6.0,51803,,0.018505046,0.09254445,0.16542192,0.9689596,2.124087591240876,0.0,1.0,8.86,,,
304,16.0,52097,,0.021481317,0.09367301,0.1634329,0.9688299999999996,2.197278911564626,0.0,1.0,8.9,,,
305,9.0,52257,,0.02214536,0.09325935,0.16309209,0.9686932,2.04375,0.0,1.0,8.86,,,
306,17.0,52556,,0.022201583,0.095987245,0.16215505,0.9685563999999998,1.6120401337792645,0.0,1.0,9.01,,,
307,14.0,52752,,0.018543936,0.08681832,0.14778315,0.9684088,1.663265306122449,0.0,1.0,9.1,,,
308,9.0,52917,,0.019715862,0.08979062,0.14649388,0.9682996,2.2303030303030305,0.0,1.0,9.13,,,
309,4.0,53017,,0.022667134,0.095617205,0.15046872,0.9682192,2.19,0.0,1.0,9.05,,,
310,7.0,53174,,0.020261666,0.092723384,0.14626744,0.9681423999999998,2.305732484076433,0.0,1.0,9.0,,,
311,2.0,53273,,0.017396541,0.0847705,0.13306098,0.9680656,1.898989898989899,0.0,1.0,8.93,,,
312,4.0,53370,,0.027559102,0.09942765,0.14897275,0.9680068,2.216494845360825,0.0,1.0,8.84,,,
313,14.0,53636,,0.020445516,0.09283984,0.14599952,0.9678988,1.8721804511278195,0.0,1.0,8.92,,,
314,8.0,53782,,0.02195843,0.09042872,0.1375168,0.9677751999999996,1.8630136986301369,0.0,1.0,8.96,,,
315,4.0,53938,,0.017137691,0.08560151,0.1315968,0.9676839999999995,2.019230769230769,0.0,1.0,8.95,,,
316,7.0,54102,,0.019287141,0.0935415,0.14135878,0.967588,1.6341463414634143,0.0,1.0,8.97,,,
317,4.0,54241,,0.023088261,0.112734266,0.1604349,0.9674968,1.9064748201438848,0.0,1.0,8.95,,,
318,9.0,54416,,0.022134366,0.11164183,0.16059941,0.9674031999999998,2.24,0.0,1.0,9.01,,,
319,3.0,54516,,0.023392612,0.10996835,0.15401134,0.9673216,1.97,0.0,1.0,8.86,,,
320,9.0,54727,,0.025081092,0.11328225,0.1571136,0.967228,2.09478672985782,0.0,1.0,8.9,,,
321,10.0,54954,,0.019079309,0.105826266,0.14872605,0.967096,1.9383259911894275,0.0,1.0,8.95,,,
322,11.0,55134,,0.022127887,0.10890953,0.1490029,0.9669736000000002,1.988888888888889,0.0,1.0,8.93,,,
323,7.0,55301,,0.022061853,0.11180823,0.15336789,0.9668692,2.143712574850299,0.0,1.0,8.93,,,
324,5.0,55420,,0.021227604,0.1060279,0.1468661,0.966784,1.7983193277310925,0.0,1.0,8.9,,,
325,20.0,55649,,0.021998907,0.109761186,0.14890811,0.9666796,2.467248908296943,0.0,1.0,8.91,,,
326,5.0,55807,,0.021424262,0.108272836,0.14684232,0.9665632000000004,1.810126582278481,0.0,1.0,8.84,,,
327,12.0,56014,,0.018938433,0.10284443,0.1398746,0.966454,2.294685990338164,0.0,1.0,8.9,,,
328,10.0,56206,,0.02059712,0.11012144,0.15021177,0.966334,1.9427083333333333,0.0,1.0,8.86,,,
329,11.0,56394,,0.023702584,0.11425145,0.15405808,0.96622,2.3191489361702127,0.0,1.0,8.9,,,
330,16.0,56621,,0.022140367,0.10955856,0.14973022,0.9660952,2.418502202643172,0.0,1.0,9.03,,,
331,15.0,56850,,0.021884674,0.109841414,0.14569484,0.9659584,1.982532751091703,0.0,1.0,9.16,,,
332,7.0,57003,,0.01778403,0.10723019,0.14436021,0.9658444,2.150326797385621,0.0,1.0,9.16,,,
333,18.0,57318,,0.019248782,0.12529416,0.16940182,0.965704,2.631746031746032,0.0,1.0,9.25,,,
334,7.0,57476,,0.02107933,0.13023381,0.16724508,0.9655624000000004,1.6962025316455696,0.0,1.0,9.23,,,
335,10.0,57620,,0.018539883,0.1332751,0.17424548,0.9654724000000002,2.125,0.0,1.0,9.22,,,
336,9.0,57723,,0.021435943,0.12840997,0.16861694,0.9653980000000002,1.9902912621359223,0.0,1.0,9.22,,,
337,9.0,57891,,0.019383447,0.13313921,0.17304733,0.9653164,2.1547619047619047,0.0,1.0,9.12,,,
338,8.0,58067,,0.019595383,0.12738661,0.16522035,0.9652132000000002,2.323863636363636,0.0,1.0,9.13,,,
339,18.0,58307,,0.019522157,0.12954672,0.1676429,0.9650884000000002,1.9416666666666669,0.0,1.0,9.27,,,
340,13.0,58534,,0.01963217,0.12999229,0.16881655,0.964948,2.0881057268722465,0.0,1.0,9.35,,,
341,8.0,58707,,0.020161523,0.1320466,0.16648993,0.964828,1.8901734104046244,0.0,1.0,9.39,,,
342,10.0,58891,,0.023407903,0.13782084,0.17572224,0.9647212,2.1847826086956523,0.0,1.0,9.44,,,
343,7.0,59015,,0.021938311,0.1336458,0.17007981,0.9646288,2.2016129032258065,0.0,1.0,9.37,,,
344,20.0,59278,,0.023075795,0.13555187,0.17042212,0.9645124,2.334600760456274,0.0,1.0,9.54,,,
345,19.0,59606,,0.019678,0.13082772,0.1661537,0.9643348,1.847560975609756,0.0,1.0,9.61,,,
346,7.0,59780,,0.020950694,0.13361582,0.17011856,0.9641848,2.281609195402299,0.0,1.0,9.45,,,
347,5.0,59890,,0.018793404,0.13107766,0.1688119,0.9640996,2.081818181818182,0.0,1.0,9.33,,,
348,7.0,60019,,0.019639457,0.13101888,0.16481054,0.9640276,1.9147286821705427,0.0,1.0,9.33,,,
